U1D6D9, MATHEMATICAL BOLD SMALL PSI            , 
U1D6DA, MATHEMATICAL BOLD SMALL OMEGA          , 
U1D6DB, MATHEMATICAL BOLD PARTIAL DIFFERENTIAL , 
U1D6DC, MATHEMATICAL BOLD EPSILON SYMBOL       , 
U1D6DD, MATHEMATICAL BOLD THETA SYMBOL         , 
U1D6DE, MATHEMATICAL BOLD KAPPA SYMBOL         , 
U1D6DF, MATHEMATICAL BOLD PHI SYMBOL           , 
U1D6E0, MATHEMATICAL BOLD RHO SYMBOL           , 
U1D6E1, MATHEMATICAL BOLD PI SYMBOL            , 
U1D6E2, MATHEMATICAL ITALIC CAPITAL ALPHA      , 
U1D6E3, MATHEMATICAL ITALIC CAPITAL BETA       , 
U1D6E4, MATHEMATICAL ITALIC CAPITAL GAMMA      , 
U1D6E5, MATHEMATICAL ITALIC CAPITAL DELTA      , 
U1D6E6, MATHEMATICAL ITALIC CAPITAL EPSILON    , 
U1D6E7, MATHEMATICAL ITALIC CAPITAL ZETA       , 
U1D6E8, MATHEMATICAL ITALIC CAPITAL ETA        , 
U1D6E9, MATHEMATICAL ITALIC CAPITAL THETA      , 
U1D6EA, MATHEMATICAL ITALIC CAPITAL IOTA       , 
U1D6EB, MATHEMATICAL ITALIC CAPITAL KAPPA      , 
U1D6EC, MATHEMATICAL ITALIC CAPITAL LAMDA      , 
U1D6ED, MATHEMATICAL ITALIC CAPITAL MU         , 
U1D6EE, MATHEMATICAL ITALIC CAPITAL NU         , 
U1D6EF, MATHEMATICAL ITALIC CAPITAL XI         , 
U1D6F0, MATHEMATICAL ITALIC CAPITAL OMICRON    , 
U1D6F1, MATHEMATICAL ITALIC CAPITAL PI         , 
U1D6F2, MATHEMATICAL ITALIC CAPITAL RHO        , 
U1D6F3, MATHEMATICAL ITALIC CAPITAL THETA SYMBOL, 
U1D6F4, MATHEMATICAL ITALIC CAPITAL SIGMA      , 
U1D6F5, MATHEMATICAL ITALIC CAPITAL TAU        , 
U1D6F6, MATHEMATICAL ITALIC CAPITAL UPSILON    , 
U1D6F7, MATHEMATICAL ITALIC CAPITAL PHI        , 
U1D6F8, MATHEMATICAL ITALIC CAPITAL CHI        , 
U1D6F9, MATHEMATICAL ITALIC CAPITAL PSI        , 
U1D6FA, MATHEMATICAL ITALIC CAPITAL OMEGA      , 
U1D6FB, MATHEMATICAL ITALIC NABLA              , 
U1D6FC, MATHEMATICAL ITALIC SMALL ALPHA        , 
U1D6FD, MATHEMATICAL ITALIC SMALL BETA         , 
U1D6FE, MATHEMATICAL ITALIC SMALL GAMMA        , 
U1D6FF, MATHEMATICAL ITALIC SMALL DELTA        , 
U1D700, MATHEMATICAL ITALIC SMALL EPSILON      , 
U1D701, MATHEMATICAL ITALIC SMALL ZETA         , 
U1D702, MATHEMATICAL ITALIC SMALL ETA          , 
U1D703, MATHEMATICAL ITALIC SMALL THETA        , 
U1D704, MATHEMATICAL ITALIC SMALL IOTA         , 
U1D705, MATHEMATICAL ITALIC SMALL KAPPA        , 
U1D706, MATHEMATICAL ITALIC SMALL LAMDA        , 
U1D707, MATHEMATICAL ITALIC SMALL MU           , 
U1D708, MATHEMATICAL ITALIC SMALL NU           , 
U1D709, MATHEMATICAL ITALIC SMALL XI           , 
U1D70A, MATHEMATICAL ITALIC SMALL OMICRON      , 
U1D70B, MATHEMATICAL ITALIC SMALL PI           , 
U1D70C, MATHEMATICAL ITALIC SMALL RHO          , 
U1D70D, MATHEMATICAL ITALIC SMALL FINAL SIGMA  , 
U1D70E, MATHEMATICAL ITALIC SMALL SIGMA        , 
U1D70F, MATHEMATICAL ITALIC SMALL TAU          , 
U1D710, MATHEMATICAL ITALIC SMALL UPSILON      , 
U1D711, MATHEMATICAL ITALIC SMALL PHI          , 
U1D712, MATHEMATICAL ITALIC SMALL CHI          , 
U1D713, MATHEMATICAL ITALIC SMALL PSI          , 
U1D714, MATHEMATICAL ITALIC SMALL OMEGA        , 
U1D715, MATHEMATICAL ITALIC PARTIAL DIFFERENTIAL, 
U1D716, MATHEMATICAL ITALIC EPSILON SYMBOL     , 
U1D717, MATHEMATICAL ITALIC THETA SYMBOL       , 
U1D718, MATHEMATICAL ITALIC KAPPA SYMBOL       , 
U1D719, MATHEMATICAL ITALIC PHI SYMBOL         , 
U1D71A, MATHEMATICAL ITALIC RHO SYMBOL         , 
U1D71B, MATHEMATICAL ITALIC PI SYMBOL          , 
U1D71C, MATHEMATICAL BOLD ITALIC CAPITAL ALPHA , 
U1D71D, MATHEMATICAL BOLD ITALIC CAPITAL BETA  , 
U1D71E, MATHEMATICAL BOLD ITALIC CAPITAL GAMMA , 
U1D71F, MATHEMATICAL BOLD ITALIC CAPITAL DELTA , 
U1D720, MATHEMATICAL BOLD ITALIC CAPITAL EPSILON, 
U1D721, MATHEMATICAL BOLD ITALIC CAPITAL ZETA  , 
U1D722, MATHEMATICAL BOLD ITALIC CAPITAL ETA   , 
U1D723, MATHEMATICAL BOLD ITALIC CAPITAL THETA , 
U1D724, MATHEMATICAL BOLD ITALIC CAPITAL IOTA  , 
U1D725, MATHEMATICAL BOLD ITALIC CAPITAL KAPPA , 
U1D726, MATHEMATICAL BOLD ITALIC CAPITAL LAMDA , 
U1D727, MATHEMATICAL BOLD ITALIC CAPITAL MU    , 
U1D728, MATHEMATICAL BOLD ITALIC CAPITAL NU    , 
U1D729, MATHEMATICAL BOLD ITALIC CAPITAL XI    , 
U1D72A, MATHEMATICAL BOLD ITALIC CAPITAL OMICRON, 
U1D72B, MATHEMATICAL BOLD ITALIC CAPITAL PI    , 
U1D72C, MATHEMATICAL BOLD ITALIC CAPITAL RHO   , 
U1D72D, MATHEMATICAL BOLD ITALIC CAPITAL THETA SYMBOL, 
U1D72E, MATHEMATICAL BOLD ITALIC CAPITAL SIGMA , 
U1D72F, MATHEMATICAL BOLD ITALIC CAPITAL TAU   , 
U1D730, MATHEMATICAL BOLD ITALIC CAPITAL UPSILON, 
U1D731, MATHEMATICAL BOLD ITALIC CAPITAL PHI   , 
U1D732, MATHEMATICAL BOLD ITALIC CAPITAL CHI   , 
U1D733, MATHEMATICAL BOLD ITALIC CAPITAL PSI   , 
U1D734, MATHEMATICAL BOLD ITALIC CAPITAL OMEGA , 
U1D735, MATHEMATICAL BOLD ITALIC NABLA         , 
U1D736, MATHEMATICAL BOLD ITALIC SMALL ALPHA   , 
U1D737, MATHEMATICAL BOLD ITALIC SMALL BETA    , 
U1D738, MATHEMATICAL BOLD ITALIC SMALL GAMMA   , 
U1D739, MATHEMATICAL BOLD ITALIC SMALL DELTA   , 
U1D73A, MATHEMATICAL BOLD ITALIC SMALL EPSILON , 
U1D73B, MATHEMATICAL BOLD ITALIC SMALL ZETA    , 
U1D73C, MATHEMATICAL BOLD ITALIC SMALL ETA     , 
U1D73D, MATHEMATICAL BOLD ITALIC SMALL THETA   , 
U1D73E, MATHEMATICAL BOLD ITALIC SMALL IOTA    , 
U1D73F, MATHEMATICAL BOLD ITALIC SMALL KAPPA   , 
U1D740, MATHEMATICAL BOLD ITALIC SMALL LAMDA   , 
U1D741, MATHEMATICAL BOLD ITALIC SMALL MU      , 
U1D742, MATHEMATICAL BOLD ITALIC SMALL NU      , 
U1D743, MATHEMATICAL BOLD ITALIC SMALL XI      , 
U1D744, MATHEMATICAL BOLD ITALIC SMALL OMICRON , 
U1D745, MATHEMATICAL BOLD ITALIC SMALL PI      , 
U1D746, MATHEMATICAL BOLD ITALIC SMALL RHO     , 
U1D747, MATHEMATICAL BOLD ITALIC SMALL FINAL SIGMA, 
U1D748, MATHEMATICAL BOLD ITALIC SMALL SIGMA   , 
U1D749, MATHEMATICAL BOLD ITALIC SMALL TAU     , 
U1D74A, MATHEMATICAL BOLD ITALIC SMALL UPSILON , 
U1D74B, MATHEMATICAL BOLD ITALIC SMALL PHI     , 
U1D74C, MATHEMATICAL BOLD ITALIC SMALL CHI     , 
U1D74D, MATHEMATICAL BOLD ITALIC SMALL PSI     , 
U1D74E, MATHEMATICAL BOLD ITALIC SMALL OMEGA   , 
U1D74F, MATHEMATICAL BOLD ITALIC PARTIAL DIFFERENTIAL, 
U1D750, MATHEMATICAL BOLD ITALIC EPSILON SYMBOL, 
U1D751, MATHEMATICAL BOLD ITALIC THETA SYMBOL  , 
U1D752, MATHEMATICAL BOLD ITALIC KAPPA SYMBOL  , 
U1D753, MATHEMATICAL BOLD ITALIC PHI SYMBOL    , 
U1D754, MATHEMATICAL BOLD ITALIC RHO SYMBOL    , 
U1D755, MATHEMATICAL BOLD ITALIC PI SYMBOL     , 
U1D756, MATHEMATICAL SANS-SERIF BOLD CAPITAL ALPHA, 
U1D757, MATHEMATICAL SANS-SERIF BOLD CAPITAL BETA, 
U1D758, MATHEMATICAL SANS-SERIF BOLD CAPITAL GAMMA, 
U1D759, MATHEMATICAL SANS-SERIF BOLD CAPITAL DELTA, 
U1D75A, MATHEMATICAL SANS-SERIF BOLD CAPITAL EPSILON, 
U1D75B, MATHEMATICAL SANS-SERIF BOLD CAPITAL ZETA, 
U1D75C, MATHEMATICAL SANS-SERIF BOLD CAPITAL ETA, 
U1D75D, MATHEMATICAL SANS-SERIF BOLD CAPITAL THETA, 
U1D75E, MATHEMATICAL SANS-SERIF BOLD CAPITAL IOTA, 
U1D75F, MATHEMATICAL SANS-SERIF BOLD CAPITAL KAPPA, 
U1D760, MATHEMATICAL SANS-SERIF BOLD CAPITAL LAMDA, 
U1D761, MATHEMATICAL SANS-SERIF BOLD CAPITAL MU, 
U1D762, MATHEMATICAL SANS-SERIF BOLD CAPITAL NU, 
U1D763, MATHEMATICAL SANS-SERIF BOLD CAPITAL XI, 
U1D764, MATHEMATICAL SANS-SERIF BOLD CAPITAL OMICRON, 
U1D765, MATHEMATICAL SANS-SERIF BOLD CAPITAL PI, 
U1D766, MATHEMATICAL SANS-SERIF BOLD CAPITAL RHO, 
U1D767, MATHEMATICAL SANS-SERIF BOLD CAPITAL THETA SYMBOL, 
U1D768, MATHEMATICAL SANS-SERIF BOLD CAPITAL SIGMA, 
U1D769, MATHEMATICAL SANS-SERIF BOLD CAPITAL TAU, 
U1D76A, MATHEMATICAL SANS-SERIF BOLD CAPITAL UPSILON, 
U1D76B, MATHEMATICAL SANS-SERIF BOLD CAPITAL PHI, 
U1D76C, MATHEMATICAL SANS-SERIF BOLD CAPITAL CHI, 
U1D76D, MATHEMATICAL SANS-SERIF BOLD CAPITAL PSI, 
U1D76E, MATHEMATICAL SANS-SERIF BOLD CAPITAL OMEGA, 
U1D76F, MATHEMATICAL SANS-SERIF BOLD NABLA     , 
U1D770, MATHEMATICAL SANS-SERIF BOLD SMALL ALPHA, 
U1D771, MATHEMATICAL SANS-SERIF BOLD SMALL BETA, 
U1D772, MATHEMATICAL SANS-SERIF BOLD SMALL GAMMA, 
U1D773, MATHEMATICAL SANS-SERIF BOLD SMALL DELTA, 
U1D774, MATHEMATICAL SANS-SERIF BOLD SMALL EPSILON, 
U1D775, MATHEMATICAL SANS-SERIF BOLD SMALL ZETA, 
U1D776, MATHEMATICAL SANS-SERIF BOLD SMALL ETA , 
U1D777, MATHEMATICAL SANS-SERIF BOLD SMALL THETA, 
U1D778, MATHEMATICAL SANS-SERIF BOLD SMALL IOTA, 
U1D779, MATHEMATICAL SANS-SERIF BOLD SMALL KAPPA, 
U1D77A, MATHEMATICAL SANS-SERIF BOLD SMALL LAMDA, 
U1D77B, MATHEMATICAL SANS-SERIF BOLD SMALL MU  , 
U1D77C, MATHEMATICAL SANS-SERIF BOLD SMALL NU  , 
U1D77D, MATHEMATICAL SANS-SERIF BOLD SMALL XI  , 
U1D77E, MATHEMATICAL SANS-SERIF BOLD SMALL OMICRON, 
U1D77F, MATHEMATICAL SANS-SERIF BOLD SMALL PI  , 
U1D780, MATHEMATICAL SANS-SERIF BOLD SMALL RHO , 
U1D781, MATHEMATICAL SANS-SERIF BOLD SMALL FINAL SIGMA, 
U1D782, MATHEMATICAL SANS-SERIF BOLD SMALL SIGMA, 
U1D783, MATHEMATICAL SANS-SERIF BOLD SMALL TAU , 
U1D784, MATHEMATICAL SANS-SERIF BOLD SMALL UPSILON, 
U1D785, MATHEMATICAL SANS-SERIF BOLD SMALL PHI , 
U1D786, MATHEMATICAL SANS-SERIF BOLD SMALL CHI , 
U1D787, MATHEMATICAL SANS-SERIF BOLD SMALL PSI , 
U1D788, MATHEMATICAL SANS-SERIF BOLD SMALL OMEGA, 
U1D789, MATHEMATICAL SANS-SERIF BOLD PARTIAL DIFFERENTIAL, 
U1D78A, MATHEMATICAL SANS-SERIF BOLD EPSILON SYMBOL, 
U1D78B, MATHEMATICAL SANS-SERIF BOLD THETA SYMBOL, 
U1D78C, MATHEMATICAL SANS-SERIF BOLD KAPPA SYMBOL, 
U1D78D, MATHEMATICAL SANS-SERIF BOLD PHI SYMBOL, 
U1D78E, MATHEMATICAL SANS-SERIF BOLD RHO SYMBOL, 
U1D78F, MATHEMATICAL SANS-SERIF BOLD PI SYMBOL , 
U1D790, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ALPHA, 
U1D791, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL BETA, 
U1D792, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL GAMMA, 
U1D793, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL DELTA, 
U1D794, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL EPSILON, 
U1D795, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ZETA, 
U1D796, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ETA, 
U1D797, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL THETA, 
U1D798, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL IOTA, 
U1D799, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL KAPPA, 
U1D79A, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL LAMDA, 
U1D79B, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL MU, 
U1D79C, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL NU, 
U1D79D, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL XI, 
U1D79E, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMICRON, 
U1D79F, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PI, 
U1D7A0, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL RHO, 
U1D7A1, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL THETA SYMBOL, 
U1D7A2, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL SIGMA, 
U1D7A3, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL TAU, 
U1D7A4, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL UPSILON, 
U1D7A5, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PHI, 
U1D7A6, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL CHI, 
U1D7A7, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PSI, 
U1D7A8, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMEGA, 
U1D7A9, MATHEMATICAL SANS-SERIF BOLD ITALIC NABLA, 
U1D7AA, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ALPHA, 
U1D7AB, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL BETA, 
U1D7AC, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL GAMMA, 
U1D7AD, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL DELTA, 
U1D7AE, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL EPSILON, 
U1D7AF, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ZETA, 
U1D7B0, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ETA, 
U1D7B1, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL THETA, 
U1D7B2, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL IOTA, 
U1D7B3, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL KAPPA, 
U1D7B4, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL LAMDA, 
U1D7B5, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL MU, 
U1D7B6, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL NU, 
U1D7B7, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL XI, 
U1D7B8, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMICRON, 
U1D7B9, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PI, 
U1D7BA, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL RHO, 
U1D7BB, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL FINAL SIGMA, 
U1D7BC, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL SIGMA, 
U1D7BD, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL TAU, 
U1D7BE, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL UPSILON, 
U1D7BF, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PHI, 
U1D7C0, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL CHI, 
U1D7C1, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PSI, 
U1D7C2, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMEGA, 
U1D7C3, MATHEMATICAL SANS-SERIF BOLD ITALIC PARTIAL DIFFERENTIAL, 
U1D7C4, MATHEMATICAL SANS-SERIF BOLD ITALIC EPSILON SYMBOL, 
U1D7C5, MATHEMATICAL SANS-SERIF BOLD ITALIC THETA SYMBOL, 
U1D7C6, MATHEMATICAL SANS-SERIF BOLD ITALIC KAPPA SYMBOL, 
U1D7C7, MATHEMATICAL SANS-SERIF BOLD ITALIC PHI SYMBOL, 
U1D7C8, MATHEMATICAL SANS-SERIF BOLD ITALIC RHO SYMBOL, 
U1D7C9, MATHEMATICAL SANS-SERIF BOLD ITALIC PI SYMBOL, 
U1D7CE, MATHEMATICAL BOLD DIGIT ZERO           , 
U1D7CF, MATHEMATICAL BOLD DIGIT ONE            , 
U1D7D0, MATHEMATICAL BOLD DIGIT TWO            , 
U1D7D1, MATHEMATICAL BOLD DIGIT THREE          , 
U1D7D2, MATHEMATICAL BOLD DIGIT FOUR           , 
U1D7D3, MATHEMATICAL BOLD DIGIT FIVE           , 
U1D7D4, MATHEMATICAL BOLD DIGIT SIX            , 
U1D7D5, MATHEMATICAL BOLD DIGIT SEVEN          , 
U1D7D6, MATHEMATICAL BOLD DIGIT EIGHT          , 
U1D7D7, MATHEMATICAL BOLD DIGIT NINE           , 
U1D7D8, MATHEMATICAL DOUBLE-STRUCK DIGIT ZERO  , 
U1D7D9, MATHEMATICAL DOUBLE-STRUCK DIGIT ONE   , 
U1D7DA, MATHEMATICAL DOUBLE-STRUCK DIGIT TWO   , 
U1D7DB, MATHEMATICAL DOUBLE-STRUCK DIGIT THREE , 
U1D7DC, MATHEMATICAL DOUBLE-STRUCK DIGIT FOUR  , 
U1D7DD, MATHEMATICAL DOUBLE-STRUCK DIGIT FIVE  , 
U1D7DE, MATHEMATICAL DOUBLE-STRUCK DIGIT SIX   , 
U1D7DF, MATHEMATICAL DOUBLE-STRUCK DIGIT SEVEN , 
U1D7E0, MATHEMATICAL DOUBLE-STRUCK DIGIT EIGHT , 
U1D7E1, MATHEMATICAL DOUBLE-STRUCK DIGIT NINE  , 
U1D7E2, MATHEMATICAL SANS-SERIF DIGIT ZERO     , 
U1D7E3, MATHEMATICAL SANS-SERIF DIGIT ONE      , 
U1D7E4, MATHEMATICAL SANS-SERIF DIGIT TWO      , 
U1D7E5, MATHEMATICAL SANS-SERIF DIGIT THREE    , 
U1D7E6, MATHEMATICAL SANS-SERIF DIGIT FOUR     , 
U1D7E7, MATHEMATICAL SANS-SERIF DIGIT FIVE     , 
U1D7E8, MATHEMATICAL SANS-SERIF DIGIT SIX      , 
U1D7E9, MATHEMATICAL SANS-SERIF DIGIT SEVEN    , 
U1D7EA, MATHEMATICAL SANS-SERIF DIGIT EIGHT    , 
U1D7EB, MATHEMATICAL SANS-SERIF DIGIT NINE     , 
U1D7EC, MATHEMATICAL SANS-SERIF BOLD DIGIT ZERO, 
U1D7ED, MATHEMATICAL SANS-SERIF BOLD DIGIT ONE , 
U1D7EE, MATHEMATICAL SANS-SERIF BOLD DIGIT TWO , 
U1D7EF, MATHEMATICAL SANS-SERIF BOLD DIGIT THREE, 
U1D7F0, MATHEMATICAL SANS-SERIF BOLD DIGIT FOUR, 
U1D7F1, MATHEMATICAL SANS-SERIF BOLD DIGIT FIVE, 
U1D7F2, MATHEMATICAL SANS-SERIF BOLD DIGIT SIX , 
U1D7F3, MATHEMATICAL SANS-SERIF BOLD DIGIT SEVEN, 
U1D7F4, MATHEMATICAL SANS-SERIF BOLD DIGIT EIGHT, 
U1D7F5, MATHEMATICAL SANS-SERIF BOLD DIGIT NINE, 
U1D7F6, MATHEMATICAL MONOSPACE DIGIT ZERO      , 
U1D7F7, MATHEMATICAL MONOSPACE DIGIT ONE       , 
U1D7F8, MATHEMATICAL MONOSPACE DIGIT TWO       , 
U1D7F9, MATHEMATICAL MONOSPACE DIGIT THREE     , 
U1D7FA, MATHEMATICAL MONOSPACE DIGIT FOUR      , 
U1D7FB, MATHEMATICAL MONOSPACE DIGIT FIVE      , 
U1D7FC, MATHEMATICAL MONOSPACE DIGIT SIX       , 
U1D7FD, MATHEMATICAL MONOSPACE DIGIT SEVEN     , 
U1D7FE, MATHEMATICAL MONOSPACE DIGIT EIGHT     , 
U1D7FF, MATHEMATICAL MONOSPACE DIGIT NINE      , 
